year,title,artist,id,uri,rank,genre,cover,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,mode,time_signature,duration_ms,start_time
1970,"Signed, Sealed, Delivered (I'm Yours)",Stevie Wonder,3M5eeHXgG4VplKNcsBC8Dj,spotify:track:3M5eeHXgG4VplKNcsBC8Dj,31,R&B/Soul,FALSE,0.67,0.619,0,-10.365,0.0323,0.0514,0,0.0492,0.807,108.826,0,4,160500,0:00
1970,Ride Captain Ride,Blues Image,6T8FFJJrJSEmgQvrMmE9oA,spotify:track:6T8FFJJrJSEmgQvrMmE9oA,32,Rock,FALSE,0.547,0.655,2,-11.707,0.0414,0.136,0.00737,0.116,0.649,125.545,1,4,225560,1:07
1970,Venus,Shocking Blue,5Zi5WxBEBRkucpP79iRjGR,spotify:track:5Zi5WxBEBRkucpP79iRjGR,33,Pop,TRUE,0.691,0.762,11,-6.47,0.0367,0.462,0.0286,0.0804,0.957,128.111,0,4,187533,1:10
1970,Instant Karma! (We All Shine On),John Lennon,2E9wKgL8NN7Tvydqcjoh7v,spotify:track:2E9wKgL8NN7Tvydqcjoh7v,34,Rock,FALSE,0.624,0.931,11,-9.988,0.116,0.000899,0.00149,0.0631,0.14,119.887,0,4,205133,0:51
1970,Patches,Clarence Carter,5vk9PL1tTyWrQY3TqRq2Rg,spotify:track:5vk9PL1tTyWrQY3TqRq2Rg,35,R&B/Soul,FALSE,0.639,0.544,4,-12.843,0.141,0.617,0,0.479,0.793,80.844,1,4,193827,1:21
1970,Lookin' Out My Back Door,Creedence Clearwater Revival,3RTUfvRgq3pYTf7XY0FIcS,spotify:track:3RTUfvRgq3pYTf7XY0FIcS,36,Rock,FALSE,0.745,0.656,10,-6.393,0.0405,0.188,0.00337,0.0941,0.858,105.318,1,4,152453,0:10
1970,Rainy Night in Georgia,Brook Benton,2zbV4xRYLuElz4PWOXI5P7,spotify:track:2zbV4xRYLuElz4PWOXI5P7,37,R&B/Soul,FALSE,0.301,0.309,4,-19.155,0.042,0.524,0.0758,0.129,0.384,75.165,0,4,233573,0:30
1970,Something's Burning,Kenny Rogers,4m9zF5OiikfhWTjcXTHAJx,spotify:track:4m9zF5OiikfhWTjcXTHAJx,38,Country,FALSE,0.425,0.34,9,-14.913,0.0338,0.352,0.000824,0.0696,0.418,89.802,1,4,242093,1:10
1970,Give Me Just A Little More Time,Chairmen of the Board,5JObMRMdgDzzP2physGTHq,spotify:track:5JObMRMdgDzzP2physGTHq,39,R&B/Soul,TRUE,0.583,0.631,9,-5.397,0.0409,0.0804,2.15E-06,0.0566,0.542,128.443,0,4,156467,0:00
1970,Love Grows (Where My Rosemary Goes),Edison Lighthouse,5Ts1DYOuouQLgzTaisxWYh,spotify:track:5Ts1DYOuouQLgzTaisxWYh,40,Pop,FALSE,0.568,0.824,9,-4.613,0.0299,0.403,0,0.0855,0.753,108.625,1,4,174760,0:20
1970,The Long And Winding Road - Remastered 2009,The Beatles,3mlMpmY8oZIBFc39D9zLbh,spotify:track:3mlMpmY8oZIBFc39D9zLbh,41,Rock,FALSE,0.299,0.329,3,-10.096,0.0279,0.756,0.0105,0.0559,0.392,132.282,1,4,218187,1:30
1970,Snowbird,Anne Murray,5KTAbhPhgKpJtaRp50sP2j,spotify:track:5KTAbhPhgKpJtaRp50sP2j,42,Country,FALSE,0.501,0.676,9,-4.99,0.0364,0.305,0.000188,0.112,0.894,104.048,1,4,134227,0:50
1970,Reflections Of My Life,Marmalade,7Bp0pbyAMnoDhHbocCbm3w,spotify:track:7Bp0pbyAMnoDhHbocCbm3w,43,Pop,FALSE,0.45,0.46,7,-10.327,0.0251,0.177,0.0306,0.308,0.42,96.157,1,4,251160,0:30
1970,Hey There Lonely Girl,Eddie Holman,3Uwych0fT4BCg8VobfoLbB,spotify:track:3Uwych0fT4BCg8VobfoLbB,44,R&B/Soul,TRUE,0.421,0.366,9,-9.707,0.0294,0.569,0,0.318,0.38,95.757,1,3,213267,0:15
1970,The Rapper,The Jaggerz,0s1PceKn7sF0Pc8bsnDN1t,spotify:track:0s1PceKn7sF0Pc8bsnDN1t,45,Pop,FALSE,0.822,0.7,9,-6.383,0.0326,0.141,0.00827,0.668,0.961,120.376,1,4,162693,0:28
1970,"He Ain't Heavy, He's My Brother",The Hollies,1MLhe7K5g9YNLPlra1WZF8,spotify:track:1MLhe7K5g9YNLPlra1WZF8,46,Rock,FALSE,0.336,0.358,7,-10.164,0.0294,0.35,8.47E-06,0.227,0.244,76.115,1,4,259067,0:50
1970,"Tighter, Tighter",Alive N Kickin',5OXATqrGVPG49BjEIY6yyM,spotify:track:5OXATqrGVPG49BjEIY6yyM,47,Rock,FALSE,0.407,0.826,8,-10.014,0.053,0.0409,0.00014,0.0486,0.794,162.032,0,4,168853,0:25
1970,Come And Get It - Remastered 2010,Badfinger,0wb21I1NV5uVUolRXIqlJF,spotify:track:0wb21I1NV5uVUolRXIqlJF,48,Rock,FALSE,0.616,0.629,8,-6.9,0.0263,0.0285,1.32E-06,0.208,0.606,94.004,1,4,143213,0:00
1970,Cecilia,Simon & Garfunkel,6QhXQOpyYvbpdbyjgAqKdY,spotify:track:6QhXQOpyYvbpdbyjgAqKdY,49,Folk,FALSE,0.755,0.876,0,-8.867,0.0362,0.357,5.17E-06,0.22,0.954,102.762,1,4,174827,0:18
1970,Love Land,Charles Wright & the Watts 103rd Street Rhythm Band,2N3lVY7iPbiR297r5EvMeo,spotify:track:2N3lVY7iPbiR297r5EvMeo,50,R&B/Soul,FALSE,0.677,0.482,5,-12.468,0.0373,0.392,0,0.331,0.877,96.659,0,4,191893,0:00
1970,Turn Back The Hands Of Time,Tyrone Davis,2Utc6zSCTtXmSi0AQf9LCv,spotify:track:2Utc6zSCTtXmSi0AQf9LCv,51,R&B/Soul,FALSE,0.609,0.56,1,-7.395,0.0314,0.651,8.59E-05,0.0968,0.917,117.727,1,4,179920,2:06
1970,Lola - Mono 'Cherry Cola' Single Version,The Kinks,1tRjSVdVvY0XF3volwTSsC,spotify:track:1tRjSVdVvY0XF3volwTSsC,52,Rock,FALSE,0.474,0.901,9,-6.212,0.0374,0.377,0.156,0.076,0.953,152.318,1,4,243307,0:40
1970,In the Summertime,Mungo Jerry,3RNyGLgSvmVRZ7xKUp8Wgd,spotify:track:3RNyGLgSvmVRZ7xKUp8Wgd,53,Rock,TRUE,0.754,0.449,4,-14.013,0.0615,0.724,0,0.162,0.973,82.751,1,4,211880,0:16
1970,Indiana Wants Me,R. Dean Taylor,2uc2l2PjF2B9diaTr7btji,spotify:track:2uc2l2PjF2B9diaTr7btji,54,Rock,FALSE,0.466,0.589,8,-10.6,0.0294,0.124,0.00311,0.0177,0.718,173.694,1,4,186587,0:16
1970,(I Know) I'm Losing You,Rare Earth,6zqjYlgCyXt7G5pQkP7Bad,spotify:track:6zqjYlgCyXt7G5pQkP7Bad,55,R&B/Soul,FALSE,0.509,0.801,6,-7.143,0.0555,0.503,4.13E-05,0.327,0.721,100.642,1,4,218693,1:00
1970,"Easy Come, Easy Go",Bobby Sherman,7maxk8Itc123VcirXitTbR,spotify:track:7maxk8Itc123VcirXitTbR,56,Pop,FALSE,0.58,0.454,4,-9.637,0.0321,0.44,1.92E-05,0.162,0.753,142.262,1,4,160373,0:00
1970,Express Yourself,Charles Wright & the Watts 103rd Street Rhythm Band,4pW3aTX3kAmOaPJfc9UM12,spotify:track:4pW3aTX3kAmOaPJfc9UM12,57,R&B/Soul,FALSE,0.789,0.683,8,-8.835,0.086,0.48,0,0.35,0.882,92.311,1,4,233613,0:05
1970,Still Water (Love),The Four Tops,5JcFS9vzPajyDMyBzX22rL,spotify:track:5JcFS9vzPajyDMyBzX22rL,58,R&B/Soul,FALSE,0.534,0.627,10,-10.638,0.023,0.48,0.00131,0.189,0.968,95.213,1,4,194893,1:28
1970,Make Me Smile,Chicago,7k0UY4Kabh7SUHXowyfKj7,spotify:track:7k0UY4Kabh7SUHXowyfKj7,59,Rock,FALSE,0.641,0.697,3,-9.272,0.0513,0.125,0.00761,0.0993,0.781,125,1,4,182067,1:00
1970,House of the Rising Sun,Frijid Pink,2lCv7li31yvGnH1H3TUbez,spotify:track:2lCv7li31yvGnH1H3TUbez,60,Rock,TRUE,0.269,0.748,7,-3.773,0.0469,0.000681,0.00022,0.0851,0.406,118.814,1,4,271947,0:50
1970,25 or 6 to 4 - 2002 Remaster,Chicago,7GqIDx2QVGOpd4r1fZaUUW,spotify:track:7GqIDx2QVGOpd4r1fZaUUW,61,Rock,FALSE,0.604,0.905,4,-7.059,0.0578,0.309,0.0632,0.0837,0.723,147.448,0,4,289800,0:34
1970,My Baby Loves Lovin',White Plains,60uo2N8udBgkYt2dHGB0qp,spotify:track:60uo2N8udBgkYt2dHGB0qp,62,Pop,FALSE,0.644,0.651,10,-10.871,0.0294,0.361,0,0.192,0.871,125.844,1,4,167307,0:31
1970,Love or Let Me Be Lonely,The Friends of Distinction,4uW80X0ObmZ5YV3zeXU2Dm,spotify:track:4uW80X0ObmZ5YV3zeXU2Dm,63,Pop,FALSE,0.525,0.433,9,-16.626,0.0386,0.158,2.79E-05,0.114,0.462,96.453,1,4,200467,2:10
1970,United We Stand,The Brotherhood of Man,4L4LPNj9r88t3cONGhTXlF,spotify:track:4L4LPNj9r88t3cONGhTXlF,64,Country,FALSE,0.599,0.486,2,-12.39,0.0263,0.216,0,0.269,0.595,163.473,1,4,170160,0:25
1970,We've Only Just Begun,The Carpenters,1yqFYJQRzeB7Jge0JfGoVv,spotify:track:1yqFYJQRzeB7Jge0JfGoVv,65,Pop,FALSE,0.377,0.431,9,-9.095,0.0362,0.572,0,0.0873,0.342,87.106,1,4,185067,0:50
1970,Arizona,Mark Lindsay,2RtmMC4btQbvQ9w5KxPZpy,spotify:track:2RtmMC4btQbvQ9w5KxPZpy,66,Pop,FALSE,0.479,0.453,3,-12.806,0.0472,0.225,0.00038,0.143,0.756,81.18,1,4,188133,0:30
1970,Fire and Rain,James Taylor,3LcYYV9ozePfgYYmXv0P3r,spotify:track:3LcYYV9ozePfgYYmXv0P3r,67,Rock,FALSE,0.611,0.35,5,-14.48,0.0356,0.499,7.84E-06,0.0844,0.36,76.064,1,4,200579,0:30
1970,Groovy Situation - Single Version,Gene Chandler,7In9orap3Hmuo2i5ttu2OW,spotify:track:7In9orap3Hmuo2i5ttu2OW,68,R&B/Soul,FALSE,0.567,0.444,5,-14.367,0.0516,0.451,0,0.546,0.769,88.212,1,4,193467,0:40
1970,Evil Ways,Santana,429W6P946FifyvpSeYwzgs,spotify:track:429W6P946FifyvpSeYwzgs,69,Rock,FALSE,0.698,0.73,5,-7.549,0.0359,0.244,0.105,0.0875,0.744,117.575,1,4,235813,0:16
1970,No Time,The Guess Who,4q9liSnCzH6dJGi4S13eN2,spotify:track:4q9liSnCzH6dJGi4S13eN2,70,Rock,FALSE,0.536,0.669,0,-6.018,0.0477,0.12,0,0.0917,0.411,128.345,1,4,218667,0:35
1970,Didn't I (Blow Your Mind This Time),The Delfonics,1NeKY4qWsCnhY8fvhwQa7q,spotify:track:1NeKY4qWsCnhY8fvhwQa7q,71,R&B/Soul,FALSE,0.484,0.59,9,-6.663,0.0283,0.795,0.00306,0.155,0.324,140.588,1,4,201067,0:43
1970,The Wonder of You,Elvis Presley,67LrhM8i5kL9DXT5CVrFj8,spotify:track:67LrhM8i5kL9DXT5CVrFj8,72,Rock,FALSE,0.448,0.691,7,-6.957,0.0286,0.286,0.00111,0.945,0.633,88.836,1,4,153200,0:23
1970,Up Around The Bend,Creedence Clearwater Revival,36gPq8WG7tDxrblyGVUCiT,spotify:track:36gPq8WG7tDxrblyGVUCiT,73,Rock,FALSE,0.589,0.85,2,-6.143,0.0343,0.0606,0.779,0.274,0.813,130.318,1,4,161467,1:00
1970,(If You Let Me Make Love to You Then) Why Can't I Touch You?,Ronnie Dyson,637SLX7M0xzkP6V1acSxJp,spotify:track:637SLX7M0xzkP6V1acSxJp,74,R&B/Soul,FALSE,0.457,0.652,0,-10.068,0.0453,0.501,0,0.525,0.657,93.961,1,4,203960,0:10
1970,I Just Can't Help Believing,B.J. Thomas,2jyMZT6TMbAGmRrNz8vhtp,spotify:track:2jyMZT6TMbAGmRrNz8vhtp,75,Pop,FALSE,0.582,0.266,5,-18.532,0.0293,0.764,0.000422,0.133,0.604,133.558,1,4,177227,0:23
1970,It's A Shame,The Spinners,0svfEWicoeVip0YC4qt5rg,spotify:track:0svfEWicoeVip0YC4qt5rg,76,R&B/Soul,FALSE,0.38,0.864,11,-8.468,0.123,0.138,0,0.255,0.593,198.162,1,4,191867,0:20
1970,For The Love Of Him,Bobbi Martin,0bPvzekP28TMYBEsG73lmy,spotify:track:0bPvzekP28TMYBEsG73lmy,77,Pop,TRUE,0.699,0.359,0,-9.659,0.0371,0.166,0,0.673,0.427,114.977,1,4,152000,0:10
1970,Mississippi Queen,Mountain,4WDzHcO4JMgGOWexUwMH4M,spotify:track:4WDzHcO4JMgGOWexUwMH4M,78,Rock,FALSE,0.577,0.755,9,-5.766,0.117,0.117,0,0.0283,0.764,139.795,1,4,150067,0:09
1970,I Want To Take You Higher,Ike and Tina Turner,5fJPFpjSUNAGebZniKiQhm,spotify:track:5fJPFpjSUNAGebZniKiQhm,79,Pop,FALSE,0.673,0.733,1,-14.151,0.136,0.473,0,0.247,0.883,116.312,1,4,172973,0:03
1970,The Letter - Single Version Stereo Mix,Joe Cocker,7jwz36C3cRzKutse6Nr9zd,spotify:track:7jwz36C3cRzKutse6Nr9zd,80,Rock,FALSE,0.429,0.652,10,-8.509,0.0682,0.441,6.35E-06,0.368,0.735,88.1,0,4,250307,0:10
1970,Ma Belle Amie,Tee Set,7sTKP3lET0gs6cEyBtbQky,spotify:track:7sTKP3lET0gs6cEyBtbQky,81,Pop,FALSE,0.416,0.535,7,-9.352,0.0399,0.0861,0.000272,0.359,0.698,85.89,1,4,195160,0:00
1970,The Bells,The Originals,129nLQOtlcpmDeXBOoxViB,spotify:track:129nLQOtlcpmDeXBOoxViB,82,R&B/Soul,FALSE,0.247,0.397,5,-13.516,0.0318,0.783,0.000595,0.253,0.489,171.625,1,3,184040,0:03
1970,Yellow River,Christie,5s2b6aZj3xTzBQ1G4Q3W3g,spotify:track:5s2b6aZj3xTzBQ1G4Q3W3g,83,Pop,TRUE,0.628,0.509,4,-13.552,0.0293,0.0798,0,0.138,0.883,129.856,1,4,166200,0:07
1970,Vehicle,The Ides of March,6hnyQ0YpiO35rutiLLHLmr,spotify:track:6hnyQ0YpiO35rutiLLHLmr,85,Rock,FALSE,0.474,0.734,10,-8.813,0.0426,0.0871,0.00356,0.26,0.926,101.751,0,4,178067,0:12
1970,Gimme Dat Ding,The Pipkins,0SolModrdnbWok9RG9JlEK,spotify:track:0SolModrdnbWok9RG9JlEK,86,Pop,FALSE,0.649,0.741,7,-9.469,0.0414,0.598,2.15E-06,0.0295,0.918,96.791,1,4,134107,0:11
1970,Lay a Little Lovin' on Me,Robin McNamara,6VrNxc6SqltkfpzuBAyxIU,spotify:track:6VrNxc6SqltkfpzuBAyxIU,87,Pop,FALSE,0.574,0.774,0,-5.245,0.0317,0.282,0,0.17,0.697,100.036,1,4,194840,0:15
1970,Up The Ladder To The Roof - Single Version,The Supremes,6szldkB2slQY3r8t32LLns,spotify:track:6szldkB2slQY3r8t32LLns,88,R&B/Soul,FALSE,0.539,0.762,10,-7.761,0.0496,0.451,0,0.218,0.638,120.357,1,4,191760,0:17
1970,Travelin' Band,Creedence Clearwater Revival,0INUNNYfsp4qr6kJdY46mY,spotify:track:0INUNNYfsp4qr6kJdY46mY,89,Rock,FALSE,0.513,0.92,6,-6.664,0.0511,0.0166,0.0282,0.178,0.963,166.186,1,4,127493,0:00
1970,Come Saturday Morning,The Sandpipers,6CktzfYm1SNLwFiyV9XwJY,spotify:track:6CktzfYm1SNLwFiyV9XwJY,90,Pop,FALSE,0.168,0.593,2,-10.781,0.0387,0.265,0.00121,0.189,0.718,155.247,1,3,185800,0:10
1970,Psychedelic Shack,The Temptations,6fo6AHXLljVgiyhEa26pmD,spotify:track:6fo6AHXLljVgiyhEa26pmD,91,R&B/Soul,FALSE,0.663,0.942,5,-5.186,0.0741,0.244,0,0.359,0.861,111.092,0,4,230960,0:23
1970,Without Love,Tom Jones,0fThQWaMyYiQ3gy1tpmBaJ,spotify:track:0fThQWaMyYiQ3gy1tpmBaJ,92,Pop,FALSE,0.309,0.282,5,-13.921,0.0325,0.569,0.00879,0.108,0.31,148.307,1,3,225507,0:47
1970,Are You Ready?,Pacific Gas & Electric,3pWuy7GIIruVst2J3thkYQ,spotify:track:3pWuy7GIIruVst2J3thkYQ,93,Pop,FALSE,0.6,0.648,0,-12.147,0.0617,0.017,8.12E-05,0.219,0.84,137.22,1,4,322267,0:36
1970,Woodstock,"Crosby, Stills & Nash",2iqKVzMZpyUVPwxIVaQkhm,spotify:track:2iqKVzMZpyUVPwxIVaQkhm,94,Rock,TRUE,0.458,0.539,4,-12.402,0.0571,0.121,0.00944,0.17,0.56,118.928,0,4,233773,0:16
1970,I'll Never Fall in Love Again,Dionne Warwick,1MHgV79MSYE6ymNlGa3bRY,spotify:track:1MHgV79MSYE6ymNlGa3bRY,95,R&B/Soul,FALSE,0.676,0.339,1,-13.805,0.0509,0.717,9.77E-06,0.109,0.756,136.882,1,4,174840,0:00
1970,"Look What They've Done to My Song, Ma",The New Seekers,3WbBwAvJt963l3EvSPFEev,spotify:track:3WbBwAvJt963l3EvSPFEev,96,Rock,FALSE,0.412,0.456,9,-11.397,0.0339,0.583,0,0.274,0.401,137.296,1,4,202907,0:32
1970,Walk A Mile In My Shoes,Joe South,5zs8HAtGdDG8K3oWdJmACD,spotify:track:5zs8HAtGdDG8K3oWdJmACD,97,Pop,FALSE,0.551,0.429,5,-16.676,0.0365,0.584,0.858,0.157,0.717,113.855,1,4,223373,0:18
1970,The Thrill Is Gone,B. B. King,652BgP9QPFEe16LLDOqWfc,spotify:track:652BgP9QPFEe16LLDOqWfc,98,Jazz,FALSE,0.554,0.512,11,-6.828,0.0249,0.229,0.286,0.0666,0.619,90.319,0,4,324427,0:33
1970,It's Only Make Believe,Glen Campbell,5YcuMByyV2YvG5WUp6Ieqv,spotify:track:5YcuMByyV2YvG5WUp6Ieqv,99,Country,FALSE,0.394,0.513,7,-9.974,0.0335,0.0723,8.65E-05,0.172,0.533,112.658,1,3,147093,0:13
1970,Call Me,Aretha Franklin,1JEFsHZxUy24AvyC49GKVj,spotify:track:1JEFsHZxUy24AvyC49GKVj,100,R&B/Soul,FALSE,0.517,0.375,7,-11.527,0.0341,0.682,1.28E-06,0.458,0.306,118.391,1,3,237067,0:23
1971,Joy To The World,Three Dog Night,1Sqcqzfgv5oB2nPcVGw6cp,spotify:track:1Sqcqzfgv5oB2nPcVGw6cp,1,Rock,FALSE,0.672,0.788,2,-10.011,0.0305,0.157,8.42E-05,0.27,0.976,129.132,1,4,197067,0:13
1971,Maggie May,Rod Stewart,2LpirOWiA4eslLRuPpQT7V,spotify:track:2LpirOWiA4eslLRuPpQT7V,2,Rock,FALSE,0.605,0.574,2,-10.536,0.0377,0.559,0.113,0.0684,0.543,129.449,1,4,350267,0:45
1971,Reason To Believe,Rod Stewart,6j5WZXpelDHjnCvgxTXrcW,spotify:track:6j5WZXpelDHjnCvgxTXrcW,3,Rock,FALSE,0.341,0.582,7,-10.901,0.0451,0.707,0.00185,0.144,0.448,137.795,1,4,250280,0:38
1971,It's Too Late,Carole King,12q3V8ShACq2PSWINMc2rC,spotify:track:12q3V8ShACq2PSWINMc2rC,4,Folk,FALSE,0.45,0.441,9,-12.718,0.0352,0.498,0.00562,0.133,0.811,208.282,0,4,233173,0:27
1971,I Feel the Earth Move,Carole King,1BWsOxeMx83OrKGCV4gxly,spotify:track:1BWsOxeMx83OrKGCV4gxly,5,Folk,FALSE,0.711,0.576,7,-8.784,0.0305,0.648,0.00226,0.0528,0.645,120.116,0,4,178560,0:06
1971,One Bad Apple,The Osmonds,50UoJUrslRVqG0cg6uboyn,spotify:track:50UoJUrslRVqG0cg6uboyn,6,R&B/Soul,FALSE,0.6,0.567,0,-7.163,0.0398,0.382,0,0.213,0.92,101.041,1,4,164973,0:09
1971,How Can You Mend A Broken Heart,Bee Gees,0Xi5K3mWaDLjIq8YaqBdxD,spotify:track:0Xi5K3mWaDLjIq8YaqBdxD,7,Rock,FALSE,0.46,0.429,4,-7.062,0.0292,0.413,0,0.0956,0.243,67.843,1,4,237400,0:26
1971,Indian Reservation (The Lament of the Cherokee Reservation Indian),Paul Revere & the Raiders,3mDOHVY9MWZOTODSNF5GBj,spotify:track:3mDOHVY9MWZOTODSNF5GBj,8,Pop,FALSE,0.639,0.385,2,-13.253,0.0759,0.284,0.00193,0.0873,0.209,131.714,1,4,171933,0:00
1971,Go Away Little Girl,Donny Osmond,4kjOWauuYptQVSnuac4dsr,spotify:track:4kjOWauuYptQVSnuac4dsr,9,Pop,FALSE,0.316,0.39,7,-11.472,0.0409,0.76,0.000186,0.149,0.371,110.055,1,4,149160,0:00
1971,"Take Me Home, Country Roads",John Denver,1YYhDizHx7PnDhAhko6cDS,spotify:track:1YYhDizHx7PnDhAhko6cDS,10,Country,FALSE,0.462,0.395,9,-9.376,0.0264,0.758,0,0.121,0.625,82.259,1,4,190160,0:29
1971,Just My Imagination (Running Away With Me),The Temptations,39Bd345OWEhRNyfayhp9gv,spotify:track:39Bd345OWEhRNyfayhp9gv,11,R&B/Soul,FALSE,0.425,0.242,0,-15.424,0.0267,0.88,0.0118,0.195,0.477,92.472,1,4,228160,0:22
1971,Knock Three Times,Tony Orlando,6gvfXd7pEUSPuNEMWwOJUH,spotify:track:6gvfXd7pEUSPuNEMWwOJUH,12,Rock,FALSE,0.777,0.581,1,-10.129,0.0517,0.154,0,0.11,0.93,123.1,1,4,180360,0:08
1971,Me and Bobby McGee,Janis Joplin,1IqFh00G2kvvMm8pRMpehA,spotify:track:1IqFh00G2kvvMm8pRMpehA,13,Country,TRUE,0.453,0.464,2,-10.96,0.0431,0.302,5.96E-05,0.152,0.658,93.19,1,4,271333,0:48
1971,Tired Of Being Alone,Al Green,6d9rNfRFOQ0XmsUwJ8C5J0,spotify:track:6d9rNfRFOQ0XmsUwJ8C5J0,14,R&B/Soul,FALSE,0.773,0.418,7,-7.645,0.0423,0.503,8.55E-05,0.0893,0.715,98.324,1,4,163160,0:10
1971,Want Ads,Honey Cone,3YpN9pvaTXKSXurj3HBq8M,spotify:track:3YpN9pvaTXKSXurj3HBq8M,15,R&B/Soul,FALSE,0.651,0.812,1,-6.912,0.239,0.33,0.000131,0.0833,0.927,189.684,1,4,166386,0:25
1971,Smiling Faces Sometimes,The Undisputed Truth,5Vdg4tP25ffeGEC5GGmCwm,spotify:track:5Vdg4tP25ffeGEC5GGmCwm,16,R&B/Soul,FALSE,0.551,0.461,11,-11.778,0.0255,0.252,2.39E-06,0.0541,0.739,105.155,1,4,198547,0:14
1971,Treat Her Like A Lady,Cornelius Brothers & Sister Rose,75t6tcHkZDFKLKJwjXFMtq,spotify:track:75t6tcHkZDFKLKJwjXFMtq,17,R&B/Soul,FALSE,0.775,0.476,11,-8.539,0.0355,0.191,0,0.132,0.928,131.4,0,4,160360,0:13
1971,You've Got a Friend,James Taylor,69l8nFPu0LWmnoJX7YSVYc,spotify:track:69l8nFPu0LWmnoJX7YSVYc,18,Country,FALSE,0.695,0.282,9,-15.359,0.0295,0.681,0.0267,0.0767,0.445,91.681,1,4,268707,0:50
1971,Mr. Big Stuff,Jean Knight,2Bls0igCm79XQQ95IoUbhq,spotify:track:2Bls0igCm79XQQ95IoUbhq,19,R&B/Soul,FALSE,0.886,0.491,8,-12.589,0.171,0.29,2.46E-06,0.229,0.971,93.236,1,4,164560,0:10
1971,Brown Sugar,The Rolling Stones,34K7nU8EWQIRI93RfqhdRJ,spotify:track:34K7nU8EWQIRI93RfqhdRJ,20,Country,FALSE,0.64,0.874,0,-5.772,0.0317,0.164,0.000141,0.0775,0.965,128.395,1,4,229173,0:29
1971,Do You Know What I Mean,Lee Michaels,5Oqe7lEu4wonk1m6sLhKh6,spotify:track:5Oqe7lEu4wonk1m6sLhKh6,21,Rock,FALSE,0.791,0.873,0,-9.414,0.0602,0.132,1.57E-05,0.0231,0.939,109.268,1,4,192023,0:07
1971,The Night They Drove Old Dixie Down,Joan Baez,0uHYplBhwLYey7f9qAmnSM,spotify:track:0uHYplBhwLYey7f9qAmnSM,22,Folk,TRUE,0.564,0.357,1,-12.752,0.0326,0.558,0,0.233,0.477,129.242,1,4,206067,0:40
1971,What's Going On,Marvin Gaye,1An8F5uG4AP9Vb8vTJeDnb,spotify:track:1An8F5uG4AP9Vb8vTJeDnb,23,R&B/Soul,FALSE,0.565,0.7,1,-10.447,0.0604,0.36,0.0132,0.166,0.848,102.235,0,4,236697,0:17
1971,Uncle Albert/Admiral Halsey,Paul McCartney,7uzvtONx6lMeYZbhp49Dit,spotify:track:7uzvtONx6lMeYZbhp49Dit,24,Pop,FALSE,0.388,0.302,7,-16.617,0.0331,0.725,0.0858,0.203,0.478,91.423,1,4,280240,0:00
1971,Ain't No Sunshine,Bill Withers,7u9s9Kn0J9U69J0qQV3E5M,spotify:track:7u9s9Kn0J9U69J0qQV3E5M,25,R&B/Soul,FALSE,0.525,0.47,4,-9.772,0.071,0.461,5.87E-05,0.103,0.426,79.159,0,4,123333,0:00
1971,Signs,Five Man Electrical Band,5KWXi2eCYsC6ofIILjvG4V,spotify:track:5KWXi2eCYsC6ofIILjvG4V,26,Rock,TRUE,0.446,0.731,2,-10.302,0.0519,0.243,0,0.0935,0.723,153.672,1,4,241693,0:29
1971,She's A Lady,Tom Jones,5JnHzjo25FY1fMQMQVOawB,spotify:track:5JnHzjo25FY1fMQMQVOawB,27,Pop,FALSE,0.51,0.876,2,-9.101,0.161,0.212,0,0.248,0.624,119.702,1,4,174147,0:00
1971,Superstar,Murray Head,3a8TNWL9NTiKWnCnxTnfr9,spotify:track:3a8TNWL9NTiKWnCnxTnfr9,28,Pop,TRUE,0.347,0.643,9,-6.449,0.0428,0.0882,0,0.146,0.61,122.254,1,4,255907,0:28
1971,Amos Moses,Jerry Reed,7zVZF0OgDJkFJohnlKwEpa,spotify:track:7zVZF0OgDJkFJohnlKwEpa,30,Country,FALSE,0.738,0.723,2,-10.356,0.0728,0.4,0.00134,0.0166,0.95,105.541,1,4,139227,0:09
1971,Temptation Eyes - Original,The Grass Roots,0OnQpzSw8xVXeWlHU0OOP6,spotify:track:0OnQpzSw8xVXeWlHU0OOP6,31,Rock,FALSE,0.566,0.708,3,-10.621,0.0266,0.034,1.43E-06,0.107,0.854,134.712,1,4,159600,0:14
1971,Superstar,The Carpenters,5NQd6xtrOvh9OX09zlgAb7,spotify:track:5NQd6xtrOvh9OX09zlgAb7,32,Rock,FALSE,0.35,0.372,8,-12.589,0.0391,0.0957,4.38E-05,0.114,0.137,83.317,1,4,227867,0:23
1971,My Sweet Lord,George Harrison,3Njxl86N4inxFi5xBuCoR1,spotify:track:3Njxl86N4inxFi5xBuCoR1,33,Rock,FALSE,0.538,0.704,1,-8.904,0.0332,0.0794,0,0.0867,0.583,120.963,0,4,281227,0:30
1971,Sweet And Innocent,Donny Osmond,67QKpPxZoQ9NJnBZMAutlA,spotify:track:67QKpPxZoQ9NJnBZMAutlA,34,Pop,FALSE,0.751,0.82,0,-3.947,0.036,0.458,5.63E-05,0.216,0.967,124.956,1,4,180427,0:15
